roundness,perimeter_ratio_to_diameter,compactness,eccentricity,aspect_ratio,rectangularity,narrow_factor,perimeter_ratio_major_minor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu7,mean_R,mean_G,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_R,kurtosis_G,kurtosis_B,contrast,correlation,energy,homogeneity,class
0.44734,3.1847,5.3001,0.81962,1.7455,0.7812,1.1134,2.2543,0.18548,0.0088,0.00001,0,0,0,0,78.111,76.286,29.213,15.977,16.457,21.411,0.1232,-0.027697,0.43607,4.8587,4.9181,3.1234,0.14284,0.98794,0.25197,0.93383,9
0.46473,3.0658,5.2,0.8337,1.8109,0.77818,1.1119,2.1961,0.18979,0.01022,0.000064,0.000009,0,0.000001,0,75.422,64.608,23.241,15.818,17.891,21.466,0.38289,0.12805,0.687,3.759,4.0075,2.9243,0.15976,0.988,0.22913,0.92647,9
0.41926,3.0295,5.4747,0.84313,1.8598,0.77445,1.1662,2.2975,0.19348,0.011384,0.000035,0.000003,0,0,0,72.209,66.404,20.093,16.726,18.213,21.779,0.62479,0.31765,1.0393,4.2876,4.2076,3.729,0.15865,0.98904,0.24332,0.92695,9
0.40838,3.08,5.5472,0.87227,2.0449,0.77892,1.1116,2.2992,0.20332,0.015585,0.00003,0.000005,0,0.000001,0,78.68,70.563,30.883,14.089,15.794,21.09,0.18513,0.044724,0.23876,4.4575,4.7308,2.702,0.14193,0.98801,0.24968,0.93329,9
0.38692,3.254,5.699,0.84837,1.8889,0.77839,1.1243,2.392,0.19418,0.011916,0.000034,0.000006,0,0.000001,0,76.148,67.261,26.392,17.433,20.038,25.598,0.79646,0.47727,1.0092,4.7895,4.4889,4.1569,0.18709,0.98579,0.21677,0.91677,9
0.51737,3.4069,4.9284,0.70057,1.4014,0.77067,1.0728,2.1328,0.17152,0.003111,0.000197,0.00001,0,0,0,80.674,77.396,17.493,18.848,20.27,23.072,-0.021207,-0.20908,1.2466,3.1877,3.3809,3.9933,0.18008,0.98513,0.2136,0.91628,9
0.40523,3.3994,5.5687,0.78729,1.6219,0.77639,1.1334,2.3834,0.18019,0.006549,0.000068,0.000005,0,0,0,81.292,73.762,23.375,19.135,20.95,25.108,0.23432,-0.047325,0.88739,3.3584,3.69,3.1507,0.21654,0.98258,0.19847,0.90156,9
0.42037,3.4285,5.4675,0.72427,1.4503,0.77407,1.1651,2.3642,0.17277,0.003773,0.000097,0.000005,0,0,0,81.08,73.772,17.936,18.12,19.617,22.412,0.069219,-0.19692,1.1719,3.4151,3.6397,3.8447,0.18172,0.98593,0.21801,0.91555,9
0.4084,3.5941,5.5471,0.67809,1.3606,0.77567,1.1653,2.414,0.16885,0.002541,0.000023,0.000001,0,0,0,79.06,76.36,29.405,18.878,21.323,29.136,0.030022,-0.11212,0.62256,3.2249,3.1,2.3637,0.16602,0.98705,0.21521,0.92238,9
0.41846,2.9354,5.4799,0.87074,2.0336,0.77349,1.1514,2.2656,0.20405,0.015521,0.000111,0.000018,0,0.000002,0,66.381,59.567,16.609,16.667,18.634,20.686,0.46248,0.23019,1.2601,4.005,3.7586,4.2683,0.15874,0.98909,0.24547,0.92811,9
0.47731,3.0189,5.1311,0.82043,1.749,0.77545,1.1317,2.1737,0.18705,0.009004,0.000111,0.00001,0,0.000001,0,65.451,59.711,26.229,17.79,18.929,22.862,0.50319,0.32437,0.73679,4.3133,4.0834,3.2692,0.17724,0.98738,0.22992,0.91871,9
0.46006,3.189,5.2263,0.76055,1.5402,0.77511,1.1626,2.248,0.17654,0.00516,0.000006,0.000003,0,0,0,75.045,77.632,9.2413,16.177,16.983,17.617,-0.015286,-0.1708,2.4272,4.4076,4.2363,10.097,0.15548,0.98801,0.25026,0.92896,9
0.38727,3.5562,5.6964,0.72913,1.4612,0.77661,1.1678,2.4655,0.17267,0.003908,0.000002,0,0,0,0,71.455,72.952,0.74544,16.047,16.685,6.4486,-0.16749,-0.31872,12.826,4.9618,4.9763,208.25,0.15081,0.98889,0.24513,0.93153,9
0.42831,3.3384,5.4166,0.74745,1.5053,0.77386,1.1633,2.3335,0.17523,0.004613,0.000048,0.000001,0,0,0,73.31,75.126,2.517,15.444,16.865,9.9949,0.040791,-0.12643,6.1237,4.6098,4.2768,53.728,0.15189,0.98866,0.24752,0.93089,9
0.37814,3.5054,5.7647,0.72497,1.4518,0.77023,1.1978,2.4863,0.1737,0.003834,0.000003,0.000005,0,0,0,68.271,65.286,5.4781,20.84,23.034,15.333,0.11613,-0.086662,3.6107,3.3668,3.361,18.604,0.29717,0.9794,0.19351,0.87617,9
0.45348,3.2668,5.2641,0.77782,1.5911,0.77941,1.1278,2.2624,0.17799,0.005958,0.000004,0,0,0,0,72.597,72.459,7.4045,15.825,17.512,15.724,0.050571,-0.10853,2.7926,4.641,4.3221,12.554,0.16953,0.98687,0.22824,0.92166,9
0.45141,3.252,5.2762,0.80122,1.6712,0.77329,1.1036,2.2454,0.18343,0.007518,0.000171,0.000017,0,0.000001,0,72.301,68.268,14.96,18.257,19.618,21.128,0.4588,0.18504,1.7729,4.3336,4.1221,7.1297,0.19822,0.98465,0.21569,0.91389,9
0.44158,2.9045,5.3346,0.87257,2.0471,0.77859,1.1327,2.2102,0.20354,0.015654,0.000021,0.000003,0,0,0,68.396,64.921,32.148,17.71,18.618,23.063,0.47712,0.31093,0.40034,4.5416,4.4013,3.0285,0.17387,0.98689,0.21974,0.92085,9
0.47241,3.005,5.1576,0.82857,1.7861,0.77606,1.1314,2.1795,0.18893,0.009752,0.000076,0.000009,0,0.000001,0,75.243,72.97,39.583,16.653,16.741,21.352,0.4367,0.34094,0.069097,4.6967,4.7232,3.0694,0.16521,0.98688,0.23312,0.92293,9
0.43937,3.0402,5.348,0.86179,1.9714,0.77428,1.1024,2.2237,0.20008,0.013967,0.000177,0.000036,0,0.000004,0,75.876,70.322,34.47,16.921,17.939,23.121,0.33342,0.19258,0.26207,4.1525,4.2132,2.8789,0.16836,0.98662,0.22528,0.92277,9
0.43869,3.208,5.3521,0.85229,1.9118,0.778,1.0643,2.2417,0.1956,0.012446,0.000125,0.000023,0,0.000003,0,77.425,70.247,22.071,14.968,16.082,20.382,-0.000701,-0.17314,0.68071,4.3184,4.6914,3.0692,0.15157,0.98728,0.23616,0.92935,9
0.42811,3.2212,5.4178,0.82972,1.7915,0.77702,1.1077,2.2899,0.189,0.009842,0.000105,0.000014,0,0.000001,0,76.651,69.574,19.804,15.34,16.569,21.02,0.36442,0.15493,1.0122,4.7012,5.0159,3.743,0.17469,0.98628,0.22374,0.92004,9
0.43928,3.1143,5.3485,0.83455,1.8151,0.77591,1.1229,2.2547,0.19059,0.010369,0.000154,0.000022,0,0.000002,0,72.615,65.123,20.98,15.699,17.496,20.942,0.31729,0.17403,0.86449,4.1876,4.2327,3.3561,0.16637,0.98739,0.22681,0.92258,9
0.45627,2.7199,5.248,0.88897,2.1836,0.77899,1.1524,2.1499,0.21194,0.019169,0.000018,0.000002,0,0,0,68.736,59.969,21.138,15.874,17.793,20.487,0.18427,0.038706,0.72848,4.1884,4.0303,2.8594,0.14984,0.9895,0.2398,0.93068,9
0.4545,2.9191,5.2582,0.85732,1.9425,0.77763,1.1397,2.1963,0.1975,0.013168,0.000016,0.000002,0,0,0,70.123,60.453,22.968,15.432,17.055,20.855,0.53893,0.27761,0.67663,4.7433,4.6741,2.8902,0.15149,0.98964,0.24987,0.9305,9
0.40011,3.301,5.6042,0.76963,1.5662,0.77306,1.1928,2.403,0.17824,0.005625,0.000056,0.000002,0,0,0,80.592,73.379,23.928,18.82,20.261,24.875,0.018232,-0.20029,0.75922,3.3515,3.4998,2.7163,0.17272,0.98701,0.22353,0.91954,9
0.39527,3.1682,5.6384,0.79441,1.6464,0.77429,1.2205,2.4056,0.18193,0.007034,0.000005,0.000004,0,0,0,85.749,76.273,24.539,18.897,20.784,25.91,0.046757,-0.16679,0.77005,3.0209,3.3011,2.7161,0.17197,0.98684,0.22576,0.91988,9
0.40026,3.651,5.6031,0.70392,1.4079,0.77828,1.141,2.4358,0.1701,0.003138,0.000013,0.000001,0,0,0,76.989,76.209,2.6069,15.53,16.52,10.054,-0.037625,-0.26153,5.9626,4.5089,4.5509,50.456,0.13909,0.98896,0.25802,0.93639,9
0.39378,3.5336,5.6491,0.75073,1.5138,0.77721,1.1455,2.4375,0.17485,0.004707,0.000027,0.000004,0,0,0,78.236,73.242,5.1406,19.143,20.429,14.007,-0.042971,-0.30292,3.6619,3.2893,3.6506,19.77,0.21556,0.9829,0.20884,0.90194,9
0.43989,2.9301,5.3448,0.86227,1.9746,0.77644,1.1439,2.2248,0.19971,0.013965,0.000076,0.000011,0,0.000001,0,69.585,59.931,18.815,15.186,17.557,20.086,0.54926,0.2676,1.0181,4.5957,4.3777,3.6908,0.15369,0.9895,0.25242,0.92846,9
0.42669,3.7159,5.4269,0.66875,1.345,0.77879,1.1113,2.3685,0.16761,0.00233,0.000008,0,0,0,0,70.826,68.231,1.5014,15.059,16.314,8.4618,-0.033131,-0.17224,8.5853,5.2545,5.1505,96.485,0.16591,0.98743,0.23308,0.92382,9
0.53211,2.8483,4.8596,0.86363,1.9837,0.77811,1.0686,2.0235,0.19982,0.014123,0.000138,0.000023,0,0.000002,0,70.382,66.055,40.337,18.648,19.211,23.426,0.20067,0.08006,0.10959,4.0637,4.0878,2.8299,0.18275,0.98491,0.20736,0.91588,9
0.37185,3.3589,5.8133,0.82178,1.755,0.77527,1.1503,2.4613,0.18742,0.009129,0.000126,0.000016,0,0.000002,0,78.58,72.8,18.515,15.792,17.567,21.336,0.66255,0.38764,1.3121,5.1827,4.4081,5.1505,0.17292,0.98667,0.22966,0.92144,9
0.45909,2.991,5.2319,0.84496,1.8698,0.77778,1.1282,2.1985,0.19323,0.011507,0.000071,0.000009,0,0.000001,0,66.802,63.102,29.289,17.584,18.646,22.404,0.22261,0.065968,0.43828,4.4786,4.2839,2.7879,0.17061,0.98763,0.22418,0.92099,9
0.42902,3.253,5.4121,0.83602,1.8225,0.77624,1.0858,2.2807,0.19092,0.010519,0.000095,0.000015,0,0.000002,0,79.968,69.894,32.544,16.859,19.123,22.984,-0.029847,-0.11216,0.30548,4.6709,4.6574,2.8958,0.16092,0.9861,0.22759,0.92536,9
0.42425,3.1432,5.4425,0.82407,1.7653,0.77523,1.1475,2.3024,0.18799,0.009341,0.00012,0.000014,0,0.000001,0,74.409,62.716,25.947,17.853,20.916,25.393,0.52688,0.2194,0.72637,3.4853,3.423,2.6964,0.176,0.98715,0.21572,0.91792,9
0.43513,2.9911,5.3739,0.88546,2.1518,0.77668,1.0794,2.2042,0.21056,0.018432,0.000039,0.000008,0,0.000001,0,79.022,75.572,39.077,17.019,17.37,22.101,-0.006688,-0.065813,0.10156,4.7999,4.8961,3.1295,0.14439,0.9884,0.2564,0.93376,9
0.43583,3.1055,5.3697,0.85372,1.9204,0.77567,1.0989,2.2441,0.19669,0.012719,0.000165,0.000025,0,0.000003,0,71.575,66.838,23.96,17.018,18.132,22.63,0.30904,0.052847,0.73279,4.2665,4.2411,3.0588,0.15979,0.98817,0.22855,0.92596,9
0.46456,3.2274,5.201,0.79659,1.6542,0.77807,1.1052,2.2231,0.18144,0.007109,0.000065,0.000005,0,0,0,76.112,72.998,40.073,15.815,16.177,19.736,0.26572,0.26403,0.05512,5.8493,5.8149,3.6483,0.16327,0.98603,0.24571,0.92382,9
0.41363,3.1276,5.5119,0.85941,1.9558,0.77939,1.1125,2.3023,0.19784,0.013419,0.000025,0.000002,0,0,0,69.703,65.6,33.047,17.023,18.192,21.88,0.32986,0.11029,0.2846,5.0601,4.9691,2.9784,0.18194,0.98591,0.21396,0.91552,9
0.41499,3.139,5.5029,0.86359,1.9834,0.77454,1.0955,2.2862,0.20073,0.014247,0.000176,0.000028,0,0.000003,0,73.747,63.384,26.995,14.989,17.164,20.764,0.59895,0.40559,0.62215,6.0466,5.6354,3.5629,0.17759,0.98669,0.22516,0.91801,9
0.4174,3.0196,5.4869,0.86635,2.0023,0.77458,1.1302,2.276,0.20186,0.014705,0.000128,0.000027,0,0.000003,0,76.489,71.874,23.616,16.608,18.271,23.048,0.25752,0.10018,0.89591,4.6101,4.6269,3.7052,0.16041,0.98726,0.22816,0.92624,9
0.46584,3.0398,5.1938,0.83554,1.82,0.77692,1.1163,2.1901,0.19061,0.010448,0.000061,0.000008,0,0.000001,0,72.557,69.171,26.788,17.194,18.017,22.914,0.445,0.22772,0.69511,4.6956,4.6405,3.3952,0.17499,0.98602,0.21971,0.92003,9
0.37511,3.5918,5.788,0.7377,1.4812,0.77203,1.1634,2.4945,0.17457,0.004258,0.000071,0.000003,0,0,0,66.516,68.491,8.1893,17.662,18.268,16.982,0.52123,0.26397,2.854,4.7181,4.4982,13.236,0.16543,0.98853,0.23993,0.9244,9
0.41343,3.2486,5.5132,0.83699,1.8274,0.77949,1.1084,2.3272,0.1904,0.010536,0.000039,0.000005,0,0.000001,0,72.715,66.47,16.421,18.436,20.227,21.458,0.29366,0.068842,1.4796,4.3258,4.121,5.4804,0.18666,0.98505,0.21069,0.91664,9
0.44289,2.9996,5.3267,0.85839,1.9493,0.77647,1.1208,2.222,0.1982,0.013367,0.000023,0.000002,0,0,0,69.23,65.916,20.756,18.845,19.808,22.14,0.48576,0.32313,1.1549,4.7688,4.4859,4.6045,0.17603,0.98725,0.22371,0.9211,9
0.39708,3.2085,5.6256,0.78417,1.6115,0.77446,1.2155,2.4065,0.18013,0.006395,0.000013,0,0,0,0,68.406,61.42,19.504,17.525,18.885,21.953,0.58452,0.39479,1.287,4.8339,4.6754,4.9356,0.17609,0.98834,0.24553,0.9214,9
0.42608,3.183,5.4307,0.82232,1.7574,0.77542,1.1333,2.2991,0.18751,0.009174,0.00011,0.000012,0,0.000001,0,68.603,67.8,15.091,15.601,15.982,19.55,0.41331,0.24847,1.5169,5.1166,4.983,5.8621,0.18413,0.98594,0.22461,0.91662,9
0.47393,3.1245,5.1493,0.84978,1.897,0.77766,1.0552,2.1589,0.19483,0.012122,0.000101,0.000015,0,0.000001,0,78.972,73.299,40.417,15.097,16.259,20.257,0.47225,0.33602,0.14557,5.8666,5.6815,4.0383,0.16077,0.98546,0.25743,0.92833,9
0.43424,3.1822,5.3795,0.83799,1.8325,0.77537,1.0996,2.2638,0.1917,0.01076,0.000151,0.000022,0,0.000002,0,78.788,72.448,30.896,15.799,17.138,22.337,0.63828,0.25417,0.51419,4.8861,5.0215,3.3694,0.16156,0.98694,0.23358,0.92497,9
0.40168,3.2924,5.5933,0.80308,1.6782,0.77732,1.1562,2.3853,0.18285,0.007574,0.000036,0.000002,0,0,0,70.015,65.482,19.515,18.246,19.15,22.821,0.59767,0.43182,1.3,4.6072,4.3569,4.9535,0.18626,0.9865,0.22533,0.91734,9
0.47833,3.1211,5.1256,0.81088,1.7088,0.77947,1.1091,2.1838,0.18394,0.008117,0.000033,0.000004,0,0,0,76.481,75.178,28.881,16.901,17.511,22.145,0.11886,-0.037856,0.54269,5.113,4.8886,3.467,0.1616,0.98629,0.24002,0.92608,9
0.44547,3.1399,5.3112,0.83687,1.8268,0.77707,1.1032,2.2386,0.19096,0.010589,0.000093,0.000011,0,0.000001,0,76.524,72.304,41.621,16.178,16.925,20.854,0.45182,0.2531,0.030631,4.6679,4.7996,3.4586,0.17301,0.98507,0.23556,0.92031,9
0.44197,3.141,5.3322,0.82849,1.7857,0.77451,1.118,2.2511,0.18929,0.009783,0.000101,0.000015,0,0.000002,0,75.257,74.674,27.682,16.391,16.861,22.246,0.57442,0.35002,0.65453,5.3432,4.9866,3.5394,0.176,0.98577,0.23045,0.91924,9
0.4081,3.3024,5.5491,0.83521,1.8184,0.77756,1.0988,2.3412,0.19037,0.010396,0.000081,0.000012,0,0.000001,0,80.318,78.11,40.652,16.103,16.98,22.162,0.70173,0.53857,0.15362,5.3814,5.348,3.3615,0.17714,0.98367,0.25132,0.91848,9
0.41516,3.0552,5.5017,0.86744,2.0099,0.77735,1.1199,2.2848,0.2016,0.014786,0.00007,0.000014,0,0.000002,0,70.651,67.387,32.277,16.696,17.475,21.963,0.5463,0.39245,0.39996,5.3239,5.3176,3.4433,0.17322,0.98696,0.22453,0.92074,9
0.39972,3.1408,5.6069,0.82967,1.7913,0.77392,1.1734,2.3651,0.18975,0.009916,0.000031,0.000003,0,0,0,69.051,67.228,13.153,17.561,18.702,19.09,0.35545,0.21082,1.8668,4.9082,4.5813,7.6033,0.164,0.9885,0.23659,0.92625,9
0.40864,3.0892,5.5454,0.84649,1.8783,0.77325,1.1518,2.3219,0.19485,0.011834,0.000082,0.000012,0,0.000001,0,69.313,64.346,19.957,16.472,17.654,20.161,0.7852,0.5532,1.192,6.1366,5.6043,5.0983,0.17651,0.98763,0.23833,0.92037,9
0.39321,3.17,5.6532,0.85658,1.9379,0.77644,1.1288,2.3603,0.19753,0.0131,0.00012,0.000018,0,0.000002,0,71.66,69.579,19.152,17.42,18.044,20.923,0.503,0.33662,1.2853,5.4837,5.1395,5.2755,0.17698,0.98638,0.21961,0.91921,9
0.50706,3.2734,4.9782,0.74412,1.4969,0.77943,1.0974,2.1536,0.1736,0.004417,0.00006,0.000003,0,0,0,67.621,72.017,7.9338,20.285,20.104,17.501,0.28969,0.15168,2.7597,3.6392,3.5956,11.743,0.19761,0.98445,0.2101,0.90924,9
0.33219,3.5449,6.1506,0.79225,1.6388,0.76991,1.1892,2.6181,0.18257,0.006973,0.000128,0.00001,0,0.000001,0,68.572,66.174,18.821,17.499,18.311,21.064,0.72913,0.58215,1.3302,5.5156,5.1438,5.2704,0.1658,0.98873,0.24503,0.9252,9
0.41236,3.2147,5.5204,0.84081,1.8473,0.77984,1.1157,2.327,0.19144,0.010955,0.000039,0.000004,0,0,0,70.991,63.866,26.108,16.134,17.767,22.22,0.35955,0.20709,0.70522,5.3776,5.0163,3.4444,0.17034,0.9873,0.22833,0.9221,9
0.37758,3.2022,5.769,0.85784,1.9459,0.77495,1.1369,2.4048,0.19838,0.013337,0.000057,0.000009,0,0.000001,0,67.222,63.02,26.932,18.466,19.796,22.92,0.49077,0.31218,0.7289,5.0095,4.7093,3.4812,0.19024,0.98657,0.22094,0.91441,9
0.38038,3.9419,5.7477,0.62195,1.277,0.77377,1.135,2.5092,0.1664,0.001592,0.000108,0.000001,0,0,0,72.27,72.075,16.748,18.235,18.977,21.225,0.75348,0.54109,1.4992,5.0331,4.495,5.6222,0.17245,0.98693,0.22111,0.92095,9
0.43585,3.2395,5.3696,0.79941,1.6645,0.77429,1.1305,2.2878,0.18285,0.007372,0.000153,0.000016,0,0.000001,0,80.107,78.77,46.818,16.099,16.467,20.179,0.4055,0.21394,-0.035689,5.0348,4.9311,3.9113,0.15032,0.98685,0.27291,0.93093,9
0.39527,3.5294,5.6384,0.74441,1.4976,0.77453,1.1489,2.4314,0.17473,0.004485,0.00007,0.000004,0,0,0,70.478,68.93,18.612,18.487,19.306,21.406,0.5272,0.34448,1.3079,4.8999,4.4495,5.0517,0.17182,0.98753,0.22513,0.92234,9
0.44203,3.0518,5.3319,0.85196,1.9098,0.77652,1.1141,2.2314,0.19586,0.012449,0.000124,0.000021,0,0.000002,0,68.535,60.806,24.355,17.209,18.815,23.021,0.35801,0.13428,0.741,4.1886,3.9636,2.9161,0.17219,0.98741,0.22597,0.91998,9
0.32319,3.4167,6.2356,0.85904,1.9535,0.77547,1.1499,2.5985,0.1987,0.013499,0.000049,0.000009,0,0.000001,0,70.211,63.604,23.523,16.438,17.831,22.773,0.84664,0.49161,1.01,5.6642,4.9867,4.301,0.17296,0.98787,0.23681,0.92244,9
0.37483,3.1041,5.7901,0.86717,2.008,0.77595,1.1596,2.4028,0.20185,0.014792,0.000004,0,0,0,0,62.73,59.219,13.354,19.786,21.193,21.021,0.37724,0.2645,1.7717,4.0209,3.7044,6.0263,0.17679,0.98829,0.23619,0.92119,9
0.61079,2.7722,4.5358,0.80627,1.6905,0.78069,1.1119,1.9367,0.18269,0.00774,0,0,0,0,0,63.39,61.489,13.265,17.673,18.67,16.296,-0.62475,-0.73227,1.3978,5.3248,4.8464,5.2713,0.18354,0.98633,0.22231,0.91485,10
0.60219,2.7461,4.5681,0.8161,1.7304,0.77884,1.116,1.9423,0.18523,0.008552,0.000001,0,0,0,0,73.193,77.709,14.259,19.476,19.043,17.523,-0.53443,-0.723,1.6146,4.8946,4.7853,6.6369,0.18324,0.98461,0.23404,0.91569,10
0.62944,2.667,4.4681,0.84114,1.849,0.78151,1.0892,1.8852,0.19112,0.010946,0.000018,0.000002,0,0,0,69.04,71.964,9.5989,20.807,19.823,18.624,-0.43123,-0.47741,2.2477,3.5605,3.6428,7.788,0.19376,0.98329,0.2039,0.91156,10
0.61217,2.7303,4.5307,0.83801,1.8326,0.76662,1.0733,1.8959,0.19389,0.011009,0.000013,0.000002,0,0,0,60.381,58.426,8.6109,15.517,16.29,15.224,0.67749,0.40161,2.6433,7.9689,6.8885,12.042,0.16228,0.98702,0.31052,0.9298,10
0.60115,2.8605,4.5721,0.78646,1.6191,0.78123,1.1103,1.9633,0.17894,0.006418,0.000013,0.000001,0,0,0,57.652,53.858,1.3429,14.656,16.155,7.3083,-0.46854,-0.68429,7.4355,6.2354,5.0292,67.759,0.13189,0.99069,0.33653,0.94149,10
0.61103,2.8411,4.535,0.78981,1.6304,0.78009,1.1041,1.9443,0.17976,0.00664,0.000032,0.000005,0,0,0,75.175,73.618,22.929,13.269,13.991,15.873,-0.077133,-0.4983,0.35648,6.5351,6.0765,3.2989,0.14426,0.98761,0.26997,0.93159,10
0.55248,2.7483,4.7692,0.84289,1.8585,0.77343,1.1195,2.0003,0.19366,0.011384,0.000118,0.000023,0,0.000002,0,60.354,57.296,5.5692,12.581,13.927,10.391,0.17632,-0.24273,3.6149,8.6171,6.7769,24.327,0.13429,0.99071,0.33677,0.93973,10
0.64034,2.6536,4.43,0.83722,1.8286,0.77851,1.0893,1.8686,0.19071,0.010588,0.000046,0.000008,0,0.000001,0,58.802,58.663,9.3871,13.616,15.265,11.407,-0.081543,-0.38963,1.7487,7.569,5.6918,8.4255,0.14812,0.9893,0.30884,0.93198,10
0.60271,2.5831,4.5661,0.86528,1.9949,0.78203,1.1068,1.9043,0.19949,0.014248,0.000002,0,0,0,0,58.107,59.504,8.006,15.547,16.146,11.316,-0.53848,-0.63463,2.0745,5.9876,5.2935,9.2752,0.17085,0.98727,0.27429,0.92051,10
0.65313,2.5433,4.3864,0.84145,1.8507,0.77596,1.1168,1.8439,0.19259,0.011139,0.000017,0.000003,0,0,0,63.678,62.682,20.132,13.695,14.207,15.821,-0.09827,-0.37983,0.74478,7.9104,6.4145,3.7614,0.13913,0.98969,0.25951,0.93507,10
0.64219,2.6759,4.4236,0.83064,1.796,0.78141,1.0904,1.8743,0.18818,0.009823,0.000029,0.000004,0,0,0,67.614,70.269,23.994,13.862,14.404,15.722,-0.8314,-0.81892,0.058509,6.2371,5.6484,2.5257,0.151,0.98722,0.24533,0.92901,10
0.63675,2.7669,4.4424,0.82015,1.7478,0.78277,1.0745,1.891,0.18524,0.008812,0.000006,0.000001,0,0,0,68.233,66.134,17.946,13.332,13.87,16.704,0.20042,0.006794,1.204,6.2773,5.8783,5.1552,0.17692,0.98527,0.23557,0.91778,10
0.65959,2.6888,4.3648,0.82956,1.7908,0.78252,1.0731,1.8515,0.18763,0.009688,0.000001,0,0,0,0,57.433,60.673,4.5318,13.803,14.204,8.7334,-0.67926,-0.70602,3.1399,6.5772,5.8481,17.655,0.13998,0.9888,0.32185,0.935,10
0.64014,2.76,4.4306,0.80148,1.6722,0.77907,1.0957,1.8925,0.18212,0.007426,0.000028,0.000002,0,0,0,67.617,71.832,6.207,16.121,16.73,10.437,-0.62834,-0.65409,2.9414,5.9023,5.4328,17.909,0.17504,0.986,0.22344,0.91772,10
0.60438,2.8074,4.5599,0.83115,1.7984,0.78341,1.072,1.9341,0.18784,0.009824,0.000004,0,0,0,0,60.815,63.166,5.923,15.746,16.518,10.467,-0.84786,-0.85175,2.3937,5.7053,5.367,10.116,0.17492,0.98608,0.24559,0.91797,10
0.64936,2.5484,4.3991,0.8302,1.7938,0.77826,1.137,1.8604,0.18883,0.009859,0.000004,0.000001,0,0,0,57.415,58.43,7.8335,15.243,16.829,11.565,-0.35094,-0.54485,2.0746,6.223,4.9221,8.9229,0.16356,0.98869,0.27673,0.92482,10
0.6998,2.6265,4.2376,0.82832,1.7849,0.78076,1.0671,1.7963,0.18773,0.009611,0.000027,0.000003,0,0,0,62.985,60.915,15.316,14.946,16.553,14.924,0.00617,-0.26487,1.2523,6.6813,5.4207,5.8724,0.20037,0.98406,0.24512,0.90919,10
0.63543,2.6491,4.447,0.81662,1.7326,0.7784,1.1252,1.8899,0.18546,0.008606,0.000017,0.000001,0,0,0,63.185,61.297,28.875,13.273,14.48,16.382,-0.32037,-0.53871,0.070043,7.2548,6.2715,3.3661,0.17462,0.98714,0.24045,0.91988,10
0.67768,2.5016,4.3062,0.83263,1.8056,0.77897,1.1307,1.8203,0.18931,0.010087,0.000001,0.000001,0,0,0,61.841,64.934,20.448,17.427,18.506,17.237,-0.49355,-0.58749,0.64525,5.2128,4.6047,3.4737,0.19306,0.98492,0.20972,0.9106,10
0.62886,2.5627,4.4702,0.86161,1.9701,0.78031,1.0978,1.8661,0.19846,0.013723,0.000002,0,0,0,0,63.832,62.774,28.782,14.513,15.593,16.911,-0.20463,-0.42603,0.05633,6.4177,5.3826,3.46,0.19566,0.98481,0.2233,0.91071,10
0.62373,2.6983,4.4886,0.85432,1.924,0.78038,1.0594,1.881,0.19572,0.012649,0.000047,0.000007,0,0.000001,0,57.694,56.31,22.52,12.928,13.777,14.545,-0.002165,-0.16655,0.43984,6.8279,5.9551,3.6305,0.14019,0.98883,0.3188,0.93942,10
0.65442,2.6551,4.382,0.83457,1.8152,0.78186,1.0832,1.8544,0.18914,0.010214,0.000006,0,0,0,0,61.379,57.472,17.316,14.51,15.716,16.079,-0.59517,-0.5917,0.80258,5.7498,5.2188,3.1996,0.15399,0.98791,0.26903,0.92979,10
0.69186,2.6249,4.2618,0.83208,1.8029,0.78145,1.0689,1.8048,0.18856,0.009967,0.000059,0.000009,0,0.000001,0,61.115,63.542,6.9046,15.655,15.832,11.859,-0.51138,-0.65411,2.5636,5.592,5.367,12.297,0.1568,0.98669,0.26553,0.92835,10
0.62708,2.7188,4.4765,0.82139,1.7532,0.78056,1.0986,1.9021,0.18605,0.008971,0.00002,0.000002,0,0,0,60.584,57.177,23.441,11.994,13.462,14.554,0.15855,-0.12413,0.5046,8.3707,6.7539,4.2288,0.14294,0.98924,0.32201,0.93651,10
0.61389,2.8853,4.5244,0.78821,1.6249,0.78198,1.0878,1.9429,0.17906,0.00651,0.000009,0,0,0,0,66.812,71.767,12.318,17.07,17.194,14.612,-0.76929,-0.85121,1.2762,5.4118,5.1475,4.3529,0.1767,0.98479,0.22205,0.91557,10
0.58736,2.7502,4.6254,0.85671,1.9388,0.78249,1.0685,1.9386,0.19605,0.012918,0.000004,0,0,0,0,71.558,68.951,27.637,13.584,14.387,17.06,-0.24465,-0.41797,0.2213,6.4647,5.9275,3.2861,0.18314,0.98292,0.22918,0.91375,10
0.70598,2.5384,4.219,0.845,1.87,0.78018,1.0736,1.7756,0.19264,0.01144,0.000049,0.000011,0,0.000001,0,68.887,68.596,15.818,15.121,15.209,16.191,-0.20922,-0.4364,1.1321,5.5013,5.1694,4.3209,0.16092,0.9859,0.22961,0.92516,10
